id,name,artist,album,popularity,duration_ms,release_date,mood,language,search_query
4lzLn1PHf9VKoFlMD7vPPu,Appu Dance,V. Harikrishna,Raajakumara (Original Motion Picture Soundtrack),39,252281,2017-02-17,Energetic,Kannada,dance kannada
4d7KK6laNvtQowIvtstTrR,Sojugaada Sooju Mallige,Folklore,Sojugaada Sooju Mallige,41,572949,2020-03-19,Calm,Kannada,peaceful kannada
0mffZqUIgjXa46r6pOoEOF,Munjaane Manjalli,Raghu Dixit,Just Maath Maathali (Original Motion Picture Soundtrack),60,340244,2010-01-05,Calm,Kannada,peaceful kannada
6eBeQLwHK0Jz7jEwRBbwzZ,Hrudayake Hedarike,Sanjith Hegde,Thayige Thakka Maga (Original Motion Picture Soundtrack),60,226976,2018-10-26,Calm,Kannada,peaceful kannada
6T9CW88XMDngCX0a8PV8Sd,Sri Krishna,Anuradha Bhat,Bajarangi (Original Motion Picture Soundtrack),40,274332,2013-12-12,Calm,Kannada,ಶಾಂತಿ ಸಂಗೀತ
0rEQb5c0DSbGHL7dMjer3c,Maaye,Sumedh K,Maaye,42,222437,2023-07-09,Calm,Kannada,ಶಾಂತಿ ಸಂಗೀತ
2iSl2UD7W2a18zEaik1jWy,Mukunda Murari,Shankar Mahadevan,Mukunda Murari (Original Motion Picture Soundtrack),45,321769,2016-10-15,Calm,Kannada,ಶಾಂತಿ ಸಂಗೀತ
5CxnLnI3XXAyLPwsoAgAn3,Jagadoddharana,V. Harikrishna,Ranna (Original Motion Picture Soundtrack),39,150293,2015-04-16,Calm,Kannada,ಶಾಂತಿ ಸಂಗೀತ
39pwti25XEDzTExXeT33qz,Aarambha Aarambha,Sanjith Hegde,Bramhachari (Original Motion Picture Soundtrack),47,295681,2019-10-18,Calm,Kannada,ಶಾಂತಿ ಸಂಗೀತ
4Er0WeQJIJoAi0RrHwFWMz,Aura Meditation - Kannada,Sri Sri Ravi Shankar,Aura Meditation - Kannada,1,1333573,2008-01-01,Calm,Kannada,meditation kannada
3trfEcuCJHLgznJaSfTgnV,Subliminal Learn Kannada - Ocean Soundscape Track,Brainwave Mind Voyages,Subliminal Learn Kannada,0,600534,2006-11-11,Calm,Kannada,meditation kannada
5MX6jFxIAdz77uxE8u3wx8,Huttidare Kannada,Rajkumar,Akasmika (Original Motion Picture Soundtrack),48,284000,1993-04-16,Calm,Kannada,meditation kannada
6V4m5ocjhTMJUEl1zcCUQx,Janumagale Kaayuve,Raghu Dixit,Love Mocktail (Original Motion Picture Soundtrack),49,237344,2020-01-16,Calm,Kannada,meditation kannada
5UJbip0NfX0faK4pKFumd4,Midiva Ninna,Lucky Navi,"Sonu Nigam's Soft Instrumental, Vol. 3",44,291216,2012-01-01,Calm,Kannada,meditation kannada
1iMN35yRfGQtJLYHyiVJfr,Hey Dinakara,Hamsalekha,Om (Original Motion Picture Soundtrack),48,308347,1995-09-04,Calm,Kannada,meditation kannada
0f79lkwR7QTtiNVwbJjRzm,Yelu Bannada,KK,Love (Original Motion Picture Soundtrack),28,296881,2004-05-09,Romantic,Kannada,love kannada
6OFQpD2FipymnVXuOn4w4r,Love you Chinna,Raghu Dixit,Love Mocktail (Original Motion Picture Soundtrack),48,294140,2020-01-16,Romantic,Kannada,love kannada
5jXdW5vBjwKr76oBprssJQ,"Mungaru Maleyalli - From ""Andondittu Kaala""",Sid Sriram,"Mungaru Maleyalli (From ""Andondittu Kaala"")",64,220933,2025-01-22,Romantic,Kannada,love kannada
4hSMcbIcf2Y51D5cSsbkIc,Koti Devaru,J. Anoop Seelin,LoveLi (Original Motion Picture Soundtrack),45,137683,2024-06-05,Romantic,Kannada,love kannada
6ioUACgqs7iY8g62rIgdPX,Love Aagoythe Nin Myale,Prem's,The Villain (Original Motion Picture Soundtrack),54,275339,2018-08-24,Romantic,Kannada,love kannada
2CgORPzeZvKIASSH5pxn5N,Ninnidale,Sonu Nigam,Milana (Original Motion Picture Soundtrack),59,289358,2007-08-24,Romantic,Kannada,love kannada
324AQAJRnKT3uxD5wQVE7n,Loveenalli Bidre,Hemanth Kumar,Raja Huli (Original Motion Picture Soundtrack),38,303542,2013-11-01,Romantic,Kannada,love kannada
5K818oonIAALWgWIxJefKJ,栴檀草,ROMANTIC,栴檀草,19,225959,2023-11-15,Romantic,Kannada,romantic sandalwood
7vf9wBeyIyeI0EPiafL28j,"Maleye Maleye - From ""Salaga""",Sanjith Hegde,Mansoon Special Romantic Hits,0,246034,2022-07-23,Romantic,Kannada,romantic sandalwood
2Z1iP3KLFUc513w5YBjP1W,"Trap Song (From ""Mungaru Male 2"")",Arjun Janya,Golden Star Ganesh Romantic Hits,6,148652,2018-06-29,Romantic,Kannada,romantic sandalwood
06e1cnbG9F7HC99RcllRRZ,Belakina Kavithe,Sanjith Hegde,Banaras,56,215769,2022-10-22,Romantic,Kannada,romantic sandalwood
0S0QKPzV96F6sEFnfAsBe2,Kannmaniye,Sanjith Hegde,Pailwaan,54,215294,2019-07-11,Romantic,Kannada,romantic sandalwood
02W7rBYpEFPyEXTN8WFGMR,Nee Amrithadhare,Harish Raghavendra,Amrithadhare (Original Motion Picture Soundtrack),56,285727,2005-09-16,Romantic,Kannada,ಪ್ರೀತಿ ಹಾಡುಗಳು
4aRm9SbZLDh7DBjiP2hdPN,Nee Sanihake Bandre,Sonu Nigam,Maleyali Jotheyali (Original Motion Picture Soundtrack),54,264097,2009-10-11,Romantic,Kannada,ಪ್ರೀತಿ ಹಾಡುಗಳು
4r4jC6oEotfZ3XH67YL3a5,Opkondbutlu Kanla,J. Anoop Seelin,Love In Mandya (Original Motion Picture Soundtrack),44,228134,2014-08-22,Romantic,Kannada,ಪ್ರೀತಿ ಹಾಡುಗಳು
1BRYKcYyIHWJA4f4lBrbLK,Ondonde,Rajesh Krishnan,Inthi Nanna Preethiya,58,272640,2008-02-29,Romantic,Kannada,ಪ್ರೀತಿ ಹಾಡುಗಳು
2t77CqtjaAeWISKMlMHzyr,"Ninadene Januma (From ""Love Mocktail 2"")",Nakul Abhyankar,"Ninadene Januma (From ""Love Mocktail 2"")",52,286000,2021-02-14,Romantic,Kannada,ಪ್ರೀತಿ ಹಾಡುಗಳು
7zVuVHlwUGDSNwe9L8hFhO,Mungaru Maleye,Sonu Nigam,Mungaru Male (Original Motion Picture SoundtracK),56,289933,2006-12-29,Romantic,Kannada,melody kannada
40pZ1IpM27hSZisXJnhNSs,"Yaaro Kannalli (From ""Orata I Love You"")",Rajesh Krishnan,Melody Manthrika Rajesh Krishnan,48,349173,2018-05-30,Romantic,Kannada,melody kannada
2OMhKB0cDYXzoorL5lBMsA,"Sariyaagi (From ""Mungaru Male 2"")",Armaan Malik,Melody Master Arjun Janya,55,262703,2018-05-02,Romantic,Kannada,melody kannada
7BpmbilYFvtmw8d3nmpSV6,"Sakku Sakku (From ""Snehana Preetina"")",Rajesh Krishnan,Melody Master Rajesh Krishnan,43,278386,2019-01-09,Romantic,Kannada,melody kannada
66FUnojv0YKA47NqBOLV7y,Motivational Song,Ramya NSK,Yashoda (Kannada),0,275000,2023-02-02,Motivated,Kannada,motivational kannada
20TLYcbfWC7gpgCEyH22Ej,Yaaru Yaaru,Shankar Mahadevan,Hatavadi (Original Motion Picture Soundtrack),49,397906,2006-06-26,Motivated,Kannada,motivational kannada
4ifjlFmKP62LVshQLIG64h,Jaago Re Jaago,V. Harikrishna,Masterpiece (Original Motion Picture Soundtrack),39,244242,2015-12-10,Motivated,Kannada,motivational kannada
1UNMc0kszD1wAlItN6u0ow,"Motivational Song (From ""Yashoda "")(Kannada)",Mani Sharma,"Motivational Song (From ""Yashoda "")(Kannada)",0,275000,2023-02-02,Motivated,Kannada,motivational kannada
2WeNUTj3FiNbam7aJbRXUQ,ಏಳು ಎದ್ದೇಳು – ಪ್ರೇರಣಾದಾಯಕ ಕನ್ನಡ ಹಾಡು | Motivational Kannada Song,DKE Universe,ಏಳು ಎದ್ದೇಳು – ಪ್ರೇರಣಾದಾಯಕ ಕನ್ನಡ ಹಾಡು | Motivational Kannada Song,0,171937,2025-10-02,Motivated,Kannada,motivational kannada
2v9KeXMDmYQVgeqNNbZBHv,Titanic Heroine,Sonu Nigam,Snehaloka (Original Motion Picture Soundtrack),52,340924,1999-08-18,Motivated,Kannada,inspirational sandalwood
2RSqMu4NzKRFP0qtPu2cw6,Guruvara,Puneeth Rajkumar,Power,53,276312,2014-04-21,Motivated,Kannada,inspirational sandalwood
6Dj8bFUQwR6pTODF6G6J7G,Winning Heart Is Life,Shivarajkumar,Bangara So Bangaradha Manushya (Dialogues),0,578069,2025-11-04,Motivated,Kannada,inspirational sandalwood
1ytmXPkreudXoBWIFV7df1,Hands Up,B. Ajaneesh Loknath,Avane Srimannarayana (Kannada) (Original Motion Picture Soundtrack),56,229803,2019-12-12,Motivated,Kannada,inspirational sandalwood
4ni2xe93foUAgE7leQpbjU,Quote That,King,Quote That,51,171697,2025-09-10,Motivated,Kannada,inspirational sandalwood
5B9BTcqyMXfZCFaSsKIpDH,"The Monster Song (From ""KGF Chapter 2"")",Ravi Basrur,"The Monster Song (From ""KGF Chapter 2"")",56,166145,2022-04-24,Motivated,Kannada,inspirational sandalwood
5JX8vp4zi04NbaiYcbkpyF,Preetiya Paarivaala,Ramesh Kurubaragatti,Preetiya Paarivaala,39,265735,2017-03-29,Motivated,Kannada,ಪ್ರೇರಕ ಹಾಡುಗಳು
3eTpsTCB1kUAv4BRfv0xcM,Preethige Janma,Rajesh,Excuse Me,43,310726,2003-11-23,Motivated,Kannada,ಪ್ರೇರಕ ಹಾಡುಗಳು
4NwqQ4DKeqBSPp03tBqfYR,"Preethisuve (From ""Kousalya Supraja Rama"")",Arjun Janya,"Preethisuve (From ""Kousalya Supraja Rama"")",54,238080,2023-05-19,Motivated,Kannada,ಪ್ರೇರಕ ಹಾಡುಗಳು
5uR7KTnZzzU099eqOH15Qr,Ella Successful Peoplege,Sudeep,Raju Kannada Medium Dialogues,0,73854,2023-04-29,Motivated,Kannada,success kannada
70ZRenPeqHTaUumlOQDl9T,"Ninthalle Ninthukolle (From ""Case No 18/9"")",Arjun Janya,Premave Jeeva - Love Success,6,273006,2015-02-09,Motivated,Kannada,success kannada
2nb2TCyxRad5tRlyOnkIS8,Parents' Plan Reunites Krishna & Anu Successfully,Aramaan Merugu,Rowdy Baby OST (Vol2) [Original background score],0,28916,2023-06-02,Motivated,Kannada,success kannada
3rjojARbZmPgSgLu4Crfkx,Yethake Bogase Thumba,Vijay Prakash,Bell Bottom (Original Motion Picture Soundtrack),56,239226,2019-02-14,Motivated,Kannada,success kannada
5pev9XrM5pNdpgSa1gTkGc,"Bangle Bangari (From ""Ekka"")",Anthony Daasan,"Bangle Bangari (From ""Ekka"")",65,264004,2025-06-07,Party,Kannada,party kannada
5GDbOkCrrGMOQFLGR7sRMD,3 PEG,Chandan Shetty,3 PEG,48,221718,2019,Party,Kannada,party kannada
2LjbQqa8DW8Zw1NSOMbIQ5,Cotton Candy,Chandan Shetty,Cotton Candy,54,192000,2024-12-27,Party,Kannada,party kannada
051KHmuRnPxhWfaMP5hLyh,Sandalwood Mist,Timeless Celebrations,Earth Day Hymns,0,240000,2025-04-21,Party,Kannada,celebration sandalwood
0Ffrj3xFdVCdFmeilag2iV,Sandalwood Crest in Exile,Timeless Celebrations,Summer Nights,0,240000,2025-06-21,Party,Kannada,celebration sandalwood
2wzxJ2AYyIhtgkDkQS1HiH,Sandalwood Pathways Diverge,Timeless Celebrations,Easter Joy,0,136480,2025-04-02,Party,Kannada,celebration sandalwood
6bweFwOAJwmAdEFkz6p4WZ,Chanda Avalu,Midhun Mukundan,Ondu Motteya Kathe (Original Motion Picture Soundtrack),49,180512,2017-05-02,Party,Kannada,celebration sandalwood
1qdxg27Q2AWkTYbVVbEw0x,Chandrachooda,Midhun Mukundan,Garuda Gamana Vrishabha Vahana (Original Motion Picture Soundtrack),58,172015,2021-12-03,Party,Kannada,celebration sandalwood
3TSn6rvzaqXKMgD8fYtGpp,Makkala Party (ಮಕ್ಕಳ ಪಾರ್ಟಿ),Kids Music Planet,ಮಕ್ಕಳ ಕನಸಿನ ಹಾಡುಗಳು,0,145464,2025-09-30,Party,Kannada,ಪಾರ್ಟಿ ಹಾಡುಗಳು
5EmYYdZXci4zTIJnRF7Dpg,Hudugi Kannu,Srii Murali,Rathaavara (Original Motion Picture Soundtrack),52,244558,2015-11-11,Party,Kannada,ಪಾರ್ಟಿ ಹಾಡುಗಳು
1vQfc5zQLzqukN34zLoKll,Sandalwood - Taleman Remix,ViT4L,Sandalwood,2,428925,2024-08-30,Party,Kannada,dance sandalwood
5WE3b3SKqdqU3iWITBArhf,"Odu Odu (From ""Kailasa Kasidre"")",Naveen Sajju,"Odu Odu (From ""Kailasa Kasidre"")",2,216048,2022-04-25,Party,Kannada,dance sandalwood
3aZI9YOPPngceQHGS5K45b,"Ra Ra Rakkamma (From ""Vikrant Rona"")",Nakash Aziz,Sandalwood Top 10 Super Hits,1,218343,2025-09-19,Party,Kannada,dance sandalwood
3szxldqiYs7nkvtmooRod8,"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)",Devi Sri Prasad,"Oo Antava Oo Oo Antava (From ""Pushpa - The Rise"")(Telugu)",61,223325,2021-12-10,Party,Kannada,dance sandalwood
5IkgtDuxlSUwWv90mg6ABe,Sikkapatte Istapatte,Upendra,Super (Original Motion Picture Soundtrack),44,298084,2010-12-03,Party,Kannada,dance sandalwood
2jPPLC4GaQrdh65QkC9iRU,Janam Janam - Instrumental,Rishi Kumar Instrumentals,Bollywood Instrumental Hits,40,212585,2023-03-30,Focus,Kannada,instrumental kannada
5hclINtw0to7iGrknI6CHb,Instrumental Tunes,Rajan–Nagendra,Hombisilu,15,175107,1978-01-24,Focus,Kannada,instrumental kannada
16zMad7QtNGXxWKStYVVsj,Eradu Jadeyannu,Lucky Navi,"Sonu Nigam's Soft Instrumental, Vol. 2",44,282840,2012-01-01,Focus,Kannada,instrumental kannada
1HcgNTbNinv8wuBtyij1Gq,"Yenagali (From ""Mussanje Maatu"") - Instrumental",V. Sridhar,Instrumental Kannada Movies,5,352422,2025-06-19,Focus,Kannada,instrumental kannada
5i8VzW2gbSpsNOz32N7h5p,"Ninna Nodalentho (From ""Mussanje Maatu"") - Instrumental",V. Sridhar,Instrumental Kannada Movies,4,280591,2025-06-19,Focus,Kannada,instrumental kannada
1qw6Hnl084twfG8twLcNOG,"Neene Neene (From"" Akash"" ) - Instrumental",R. P. Patnaik,Instrumental Kannada Movies,4,263857,2025-06-19,Focus,Kannada,instrumental kannada
7b1ZnYo1CjAquKJpX7J4vz,Ghost Big Daddy Bgm (KANNADA),Shivarajkumar,Ghost Big Daddy Bgm (KANNADA),25,110074,2023-07-13,Focus,Kannada,bgm kannada
709yQlFipKhZAZppEeD9Mp,3d aithu body,BGM Sada,DJ Party Songs Kannada Mix,1,191666,2023-12-30,Focus,Kannada,bgm kannada
4KkIwIQBIVOLynGqUQ3UPi,Junior Teaser Bgm (Kannada),Devi Sri Prasad,Junior Teaser Bgm (Kannada),1,102759,2025-07-02,Focus,Kannada,bgm kannada
0nx6uAwXUfbZgbcZ59nU0T,Ghost Big Daddy Bgm (TELUGU),Shivarajkumar,Ghost Big Daddy Bgm (TELUGU),2,110155,2023-07-13,Focus,Kannada,bgm kannada
2goZ22O9OEmfelZvz4XN7w,Ugramm Veeram,Ravi Basrur,Ugramm (Original Motion Picture Soundtrack),47,228571,2014-02-21,Focus,Kannada,bgm kannada
6Ec6YpeOMHc1IWx7AzqM6e,Exam Song,Vijay Prakash,Gaalipata 2 (Original Motion Picture Soundtrack),22,204453,2022-08-12,Focus,Kannada,ಅಧ್ಯಯನ ಸಂಗೀತ
5cynOV0Ptn3rTOj7c4Qfvj,Tudugile Maadikond Honti Gelathi,Music Mailari,Tudugile Maadikond Honti Gelathi,25,345406,2025-07-10,Focus,Kannada,ಅಧ್ಯಯನ ಸಂಗೀತ
2PmCqlhuxdpgUhroL6xDLO,40 Hz Study Music,Miracle Tones,40 Hz Focus Music (Binaural Beats),58,218000,2024-10-18,Focus,Kannada,ಅಧ್ಯಯನ ಸಂಗೀತ
6B0AoqR7eVUsXIw00TybTU,3 Hour Alpha and Gamma Study Focus Music,SPIRIT ENERGY VIBE,3 Hour Alpha and Gamma Study Focus Music,20,10800300,2025-01-03,Focus,Kannada,ಅಧ್ಯಯನ ಸಂಗೀತ
3NC48NwWxM0kbl8CJkEG4S,Sundari Sundari,Hamsalekha,Instrumental Kannada Films Hit Songs,1,141573,2022-06-03,Focus,Kannada,hamsalekha instrumental
6gqeqC03XbVw9HLRLe7PFP,Hallimestre Hallimestre,Hamsalekha,Instrumental Kannada Films Hit Songs,2,128679,2022-06-03,Focus,Kannada,hamsalekha instrumental
3CSXYxR4Aqadtlsdlk2hDf,Supero Supero,Hamsalekha,Instrumental Kannada Films Hit Songs,0,143266,2022-06-03,Focus,Kannada,hamsalekha instrumental
5LLRzVkgOqdrx0QxTArHsY,Gaganadali Maleya Dinavo,Hamsalekha,Instrumental Kannada Films Hit Songs,0,189613,2022-06-03,Focus,Kannada,hamsalekha instrumental
6cj0BuH9rpu3mivnrx6USZ,Hamsave Hamsave (Duet),Sonu Nigam,Gattimela (Original Motion Picture Soundtrack),38,281443,2001-05-26,Focus,Kannada,hamsalekha instrumental
4kqUlN3craCx3ZIBIfhp2X,Om Shanti Om (Instrumental),Vishal-Shekhar,Om Shanti Om,42,56905,2007-09-18,Focus,Kannada,hamsalekha instrumental
